Kateg¢riaazonos°t¢;Kateg¢ria;ID;MegnevezÇs;MegnevezÇs a nyugt†n;Cikksz†m;Vonalk¢d;Elad†si †r, Ft;BeszerzÇsi †r, Ft;MÇrÇsi egysÇg ÇrtÇkes°tÇskor;MÇrtÇkegysÇg felhaszn†l†skor;Felhaszn†lhat¢ menyisÇgi egysÇg (KiszerelÇs);Nett¢ tîmeg, g.;Brutt¢ tîmeg, g.;Kritikus mennyisÇg;Kiv†nt mennyisÇg;MegjegyzÇs
289886;Eszkîzîk;6934047;Csiszol¢fej - ezÅst, finom°t†shoz;;PNG4054;5,99906E+12;6877;5290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934048;csiszol¢fej - gyÇm†nt buzog†ny;;PNG4066;5,99906E+12;3497;2690;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934049;csiszol¢fej - gyÇm†nt gîmb;;PNG4067;5,99906E+12;2977;2290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934050;csiszol¢fej - gyÇm†nt henger;;PNG4064;5,99906E+12;2977;2290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934051;csiszol¢fej - gyÇm†nt keskeny k£p;;PNG4063;5,99906E+12;2327;1790;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934052;csiszol¢fej - karbid hegyes k£p;;PNG4062;5,99906E+12;6227;4790;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934053;Csiszol¢fej - karbid kugli kicsi;;PNG4056;5,99906E+12;5187;3990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934054;csiszol¢fej - kîrîmvÇkony°t¢, alulr¢l tiszt°t¢ fej;;PNG4072;5,99906E+12;6487;4990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934055;Csiszol¢fej - kugli nagy lamell†s;;PNG4060;5,99906E+12;9737;7490;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934056;csiszol¢fej - kugli nagy rombusz;;PNG4061;5,99906E+12;8437;6490;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934057;csiszol¢fej - r¢zsasz°n kã k£p;;PNG4065;5,99906E+12;1287;990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934058;csiszol¢fej - zselÇ Çs lakkzselÇ elt†vol°t¢ lekerek°tett henger;;PNG4071;5,99906E+12;9087;6990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934059;Csiszol¢fej ker.henger porcel†;;PNG4059;5,99906E+12;6877;5290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934060;Csiszol¢fej ker.henger zselÇ;;PNG4058;5,99906E+12;6877;5290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934061;csiszol¢fej kÇszlet - orosz manik˚r 5 db;;PNG4068;5,99906E+12;11687;8990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934062;Csiszol¢gÇp / Proxxon (nagy);;PNG3002;4,00627E+12;20670;15900;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934063;Csiszol¢gÇp Perfect Super Dril;;PNG3034;5,99906E+12;29887;22990;db.;db.;0;0;0;0;0;
289892;Gyanta, cukorpaszta;6934065;Cukorpaszta 500 ml;;;;4550;3500;db.;ml;500;0;0;0;0;
289871;µpol¢ olajok;6934066;Cuticle Oil - Grape - Kîrîm†pol¢ olaj - Szãlã 15ml;;PNSA843;5,99906E+12;1190;895;db.;ml;15;0;0;0;0;
289871;µpol¢ olajok;6934067;Cuticle Oil - Grape - Kîrîm†pol¢ olaj - Szãlã 4ml;;PNSA844;5,99906E+12;990;650;db.;ml;4;0;0;0;0;
289871;µpol¢ olajok;6934068;Cuticle Oil Spring Flower 15ml;;PNSA833;5,99906E+12;1190;895;db.;ml;15;0;0;0;0;
289871;µpol¢ olajok;6934069;Cuticle Oil Spring Flower 4ml;;PNSA832;5,99906E+12;990;650;db.;ml;4;0;0;0;0;
289882;ElãkÇsz°tãk;6934070;Cuticle Softener-bãrpuh°t¢ 15ml;;PNSA838;5,99906E+12;1164;895;db.;ml;15;0;0;0;0;
289882;ElãkÇsz°tãk;6934071;Cuticle Softener-bãrpuh°t¢ 4ml;;PNSA837;5,99906E+12;845;650;db.;ml;4;0;0;0;0;
289881;D°sz°tÇs;6934072;DELUX GEL #001;;PNZ2001;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934073;DELUX GEL #002;;PNZ2002;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934074;DELUX GEL #003 Ibiza (Naps†rga);;PNZ2003;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934075;DELUX GEL #004;;PNZ2004;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934076;DELUX GEL #005;;PNZ2005;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934077;DELUX GEL #006;;PNZ2006;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934078;DELUX GEL #007;;PNZ2007;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934079;DELUX GEL #008;;PNZ2008;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934080;DELUX GEL #009;;PNZ2009;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934081;DELUX GEL #010;;PNZ2010;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934082;DELUX GEL #011;;PNZ2011;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934083;DELUX GEL #012;;PNZ2012;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934084;DELUX GEL #013;;PNZ2013;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934085;DELUX GEL #014;;PNZ2014;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934086;DELUX GEL #015;;PNZ2015;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934087;DELUX GEL #016;;PNZ2016;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934088;DELUX GEL #017;;PNZ2017;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934089;DELUX GEL #018;;PNZ2018;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934090;DELUX GEL #019;;PNZ2019;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934091;DELUX GEL #020;;PNZ2020;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934092;DELUX GEL #021;;PNZ2021;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934093;DELUX GEL #022;;PNZ2022;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934094;DELUX GEL #023;;PNZ2023;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934095;DELUX GEL #024;;PNZ2024;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934096;DELUX GEL #025 Korzika/Corsica (VÇrnarancs);;PNZ2025;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934097;DELUX GEL #026 Mallorca (Vil†goszîld);;PNZ2026;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934098;DELUX GEL #027 Santorini (TengerkÇk);;PNZ2027;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934099;DELUX GEL #028;;PNZ2028;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934100;DELUX GEL #029;;PNZ2029;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934101;DELUX GEL #030;;PNZ2030;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934102;DELUX GEL #031;;PNZ2031;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934103;DELUX GEL #032;;PNZ2032;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934104;DELUX GEL #035;;PNZ2035;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934105;DELUX GEL #038;;PNZ2038;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934106;DELUX GEL #039 Capri (Magenta);;PNZ2039;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934107;DELUX GEL #043;;PNZ2043;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934108;DELUX GEL #044;;PNZ2044;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934109;DELUX GEL #045;;PNZ2045;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934110;DELUX GEL #046;;PNZ2046;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934111;DELUX GEL #047;;PNZ2047;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934112;DELUX GEL #048;;PNZ2048;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934113;DELUX GEL #049;;PNZ2049;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934114;DELUX GEL #050;;PNZ2050;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934115;DELUX GEL #051;;PNZ2051;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934116;DELUX GEL #052;;PNZ2052;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934117;DELUX GEL #053;;PNZ2053;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934118;DELUX GEL #054;;PNZ2054;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934119;DELUX GEL #055;;PNZ2055;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934120;Delux gel #056;;PNZ2056;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934121;Delux gel #057;;PNZ2057;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934122;Delux gel #058;;PNZ2058;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934123;Delux Gel #059;;PNZ2059;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934124;Delux Gel #060;;PNZ2060;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934125;Delux Gel #061;;PNZ2061;5,99906E+12;2730;2100;db.;db.;0;0;0;0;0;
289880;Dermaroller;6934136;Dermaroller fejek 1.0;;;;3250;2500;db.;db.;1;0;0;0;0;
289880;Dermaroller;6934137;Dermaroller fejek 1.5;;;;3250;2500;db.;db.;1;0;0;0;0;
289880;Dermaroller;6934138;Dermaroller fejek 2.0;;;;3250;2500;db.;db.;1;0;0;0;0;
289881;D°sz°tÇs;6934140;Diamond Flitters - arany;;PNDPE016;5,99906E+12;1677;1290;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934141;Diamond Flitters - ezÅst;;PNDPE015;5,99906E+12;1677;1290;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934142;D°sz - Multicolor D. Blue;;PNDCS42;5,99906E+12;897;690;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934143;D°sz - Multicolor L.Golden;;PNDCS34;5,99906E+12;897;690;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934144;D°sz - Multicolor Orange Golde;;PNDCS35;5,99906E+12;897;690;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934145;D°sz - Multicolor Purple;;PNDCS36;5,99906E+12;897;690;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934146;D°sz - Multicolor Purple Rose;;PNDCS40;5,99906E+12;897;690;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934147;D°sz - Multicolor Red;;PNDCS41;5,99906E+12;897;690;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934148;D°sz - Op†l ôrlemÇny # 3;;PNDO003;5,99906E+12;1287;990;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934149;D°sz - Op†l ôrlemÇny # 5;;PNDO005;5,99906E+12;1287;990;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934150;D°sz - Op†l ôrlemÇny # 6;;PNDO006;5,99906E+12;1287;990;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934151;D°sz - Op†l ôrlemÇny # 8;;PNDO008;5,99906E+12;1287;990;db.;db.;0;0;0;0;0;
289881;D°sz°tÇs;6934152;D°sz°tã t˚ 2 in 1;;PND10;5,99906E+12;2535;1950;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934153;Dust magnet- porm†gnes kefe;;PNSE649;5,99906E+12;1937;1490;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934154;Ecset - Caro-line 1;;PNED043;5,99906E+12;3367;2590;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934155;Ecset - Diamond Master acryl10;;PNEP018;5,99906E+12;11297;8690;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934156;Ecset - Diamond Master acryl12;;PNEP019;5,99906E+12;12207;9390;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934157;Ecset - d°sz°tã 3D #2;;PNED032;5,99906E+12;3887;2990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934158;Ecset - d°sz°tã 3D #4;;PNED033;5,99906E+12;4537;3490;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934159;Ecset - d°sz°tã Art #2;;PNED037;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934160;Ecset - d°sz°tã Art & Paint;;PNED044;5,99906E+12;2327;1790;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934161;Ecset - d°sz°tã Diamond Combo;;PNED041;5,99906E+12;6487;4990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934162;Ecset - d°sz°tã Extreme Nail;;PNED040;5,99906E+12;3367;2590;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934163;Ecset - d°sz°tã Long;;PNED036;5,99906E+12;2457;1890;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934164;Ecset - d°sz°tã m†rv†ny ferde0;;PNED029;5,99906E+12;1677;1290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934165;Ecset - d°sz°tã Medium;;PNED035;5,99906E+12;2457;1890;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934166;Ecset - d°sz°tã Mini nat.#000;;PNED039;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934167;Ecset - d°sz°tã Mini synt.#000;;PNED038;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934168;Ecset - d°sz°tã OneMove #1;;PNED030;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934169;Ecset - d°sz°tã OneMove #2;;PNED031;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934170;Ecset - d°sz°tã OneMove Revo;;PNED042;5,99906E+12;2977;2290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934171;Ecset - d°szitã Perfect Line L;;PNED045;5,99906E+12;3367;2590;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934172;Ecset - d°szitã Perfect Line M;;PNED046;5,99906E+12;3107;2390;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934173;Ecset - d°szitã Perfect Line S;;PNED047;5,99906E+12;3114;2395;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934174;Ecset - d°sz°tã rîvid (300)#1;;PNED011;5,99906E+12;1417;1090;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934175;Ecset - d°sz°tã Short;;PNED034;5,99906E+12;2457;1890;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934176;Ecset - Çkszer d°sz°tã akvarel;;PNED014;5,99906E+12;3887;2990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934177;Ecset - Ombre brush;;PNED048;5,99906E+12;1287;990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934178;Ecset - one move diagon†l 2#;;PNES002;5,99906E+12;2275;1750;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934179;Ecset - one move diagon†l 4#;;PNES004;5,99906E+12;2275;1750;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934180;Ecset - one move straight 4#;;PNES003;5,99906E+12;2275;1750;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934181;Ecset - porcel†n #2;;PNEP002;5,99906E+12;1677;1290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934182;Ecset - porcel†n Acryl #10;;PNEP028;5,99906E+12;7787;5990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934183;Ecset - porcel†n Acryl #6;;PNEP026;5,99906E+12;5057;3890;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934184;Ecset - porcel†n Acryl #8;;PNEP027;5,99906E+12;6487;4990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934185;Ecset - porcel†n Basic Line #8;;PNEP029;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934186;Ecset - zselÇ #4;;PNEZ020;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934187;Ecset - zselÇ #6;;PNEZ021;5,99906E+12;2587;1990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934188;Ecset - zselÇ Basic Line #6;;PNEZ023;5,99906E+12;1677;1290;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934189;Ecset - zselÇ Diamond Prof.#6;;PNEZ022;5,99906E+12;3887;2990;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934190;Ecset - zselÇ Gel Grande;;PNEZ026;5,99906E+12;3627;2790;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934191;Ecset - zselÇ Gel Piccolo;;PNEZ027;5,99906E+12;3237;2490;db.;db.;0;0;0;0;0;
289887;Eszkîzîk;6934192;Ecset pakol†shoz;Ecset pakol†shoz;;;1794;1380;db.;db.;1;0;0;0;0;
289886;Eszkîzîk;6934193;Ecset rendezã.Ecsettart¢ †llv.;;PNEE005;5,99906E+12;1027;790;db.;db.;0;0;0;0;0;
289886;Eszkîzîk;6934204;Ecsettart¢ tok;;PNEZ025;5,99906E+12;4277;3290;db.;db.;0;0;0;0;0;
289930;Pedik˚r;6934205;Egyszerhaszn†latos tîrîlkîzã;;;;1599;1230;db.;db.;1;0;0;0;0;
289883;Enzymotherapy;6934206;Enzymotherapy: Arg†n olaj Maszk 250ml (otthoni);Enzymotherapy: Arg†n olaj Maszk 250ml (otthoni);;;11400;5700;db.;db.;250;0;0;0;0;
289883;Enzymotherapy;6934207;Enzymotherapy: Arg†n olaj Sampon 250ml (otthoni);Enzymotherapy: Arg†n olaj Sampon 250ml (otthoni);;;10200;5100;db.;db.;250;0;0;0;0;
289883;Enzymotherapy;6934208;Enzymotherapy: Excellence Maszk 3. 1000ml;Enzymotherapy: Excellence Maszk 3. 1000ml;;;50000;25000;db.;ml;1000;0;0;0;0;
289883;Enzymotherapy;6934209;Enzymotherapy: Excellence Sampon 1000ml;Enzymotherapy: Excellence Sampon 1000ml;;;24000;12000;db.;ml;1000;0;0;0;0;
289883;Enzymotherapy;6934210;Enzymotherapy: Excellence Sublime 2. smoothing treatment;Enzymotherapy: Excellence Sublime 2. smoothing treatment;;;296000;148000;db.;ml;1000;0;0;0;0;
289883;Enzymotherapy;6934211;Enzymotherapy: Golden oil arg†n olaj;;;;6990;5950;db.;ml;100;0;0;0;0;
289883;Enzymotherapy;6934212;Enzymotherapy: Recovery arg†n olaj;;;;6990;5380;db.;db.;0;0;0;0;0;
289887;Eszkîzîk;6934213;Epil†l¢t˚;Epil†l¢t˚;;;767;590;db.;db.;1;0;0;0;0;
289885;Essensity hajfestÇk;6934224;Essensity hajfestÇk: Essensity tart¢s hajfestÇk   5-5;;1790557;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934225;Essensity hajfestÇk: Essensity tart¢s hajfestÇk   5-7;;1790838;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934226;Essensity hajfestÇk: Essensity tart¢s hajfestÇk   7-2;;1790329;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934227;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  1-0;;1790351;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934228;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  10-0;;1790335;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934229;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  10-14;;1790331;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934230;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  10-19;;1790843;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934231;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  10-2;;1790839;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934232;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  10-45;;1790327;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934233;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  3-0;;1790345;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934234;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  3-00;;1790841;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934235;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  3-62;;1790842;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934236;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-0;;1790342;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934237;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-45;;1790354;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934238;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-62;;1790555;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934239;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-64;;2049254;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934240;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-67;;1790831;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934241;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-68;;1790589;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934242;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-88;;1790587;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934243;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  4-99;;1790834;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934244;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-0;;1790341;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934245;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-00;;1790334;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934246;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-31;;1790328;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934247;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-60;;1790967;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934248;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-62;;1790588;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934249;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-67;;1790553;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934250;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-68;;1790551;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934251;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  5-88;;1790836;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934252;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-0;;1790340;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934253;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-45;;1790586;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934254;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-46;;2049253;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934255;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-55;;1790558;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934256;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-62;;1790556;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934257;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-68;;1790552;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934258;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-70;;1791151;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934259;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-88;;1790837;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934260;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  6-99;;1790835;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934261;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  7-0;;1790338;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934262;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  7-00;;1790333;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934263;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  7-49;;2049256;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934264;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  7-50;;1791149;;3878;2983;db.;ml;60;0;0;0;0;
289885;Essensity hajfestÇk;6934265;Essensity hajfestÇk: Essensity tart¢s hajfestÇk  7-55;;1790585;;3878;2983;db.;ml;60;0;0;0;0;
